0.00	3	100.5F	9.1
38.80	710	100.9F	9.1
38.85	707	101.0F	9.1
38.90	706	101.0F	9.1
38.95	703	101.0F	9.1
39.00	702	101.0F	9.1
39.05	705	101.0F	9.1
39.10	702	101.0F	9.1
39.15	701	101.0F	9.1
39.20	697	101.0F	9.1
39.25	699	100.9F	9.1
39.30	698	101.0F	9.1
39.35	699	100.9F	9.1
39.40	698	100.9F	9.1
39.45	697	100.9F	9.1
39.50	694	100.9F	9.1
39.55	692	101.0F	9.1
39.60	692	100.9F	9.1
39.65	690	100.9F	9.1
39.70	692	100.9F	9.1
39.75	694	100.9F	9.1
39.80	696	100.9F	9.1
39.85	695	100.9F	9.1
39.90	694	100.9F	9.1
39.95	692	100.9F	9.1
40.00	690	100.9F	9.1
40.05	686	100.9F	9.1
40.10	684	100.9F	9.1
40.15	686	100.9F	9.1
40.20	683	100.9F	9.1
40.25	683	100.9F	9.1
40.30	683	100.9F	9.1
40.35	682	100.9F	9.1
40.40	683	100.9F	9.1
40.45	681	100.9F	9.1
40.50	681	100.9F	9.1
40.55	682	100.9F	9.1
40.60	682	100.9F	9.1
40.65	681	100.9F	9.1
40.70	679	100.9F	9.1
40.75	675	100.9F	9.1
40.80	675	100.9F	9.1
40.85	675	100.9F	9.1
40.90	675	100.9F	9.1
40.95	674	100.9F	9.1
41.00	673	100.9F	9.1
41.05	670	100.9F	9.1
41.10	667	100.9F	9.1
41.15	669	100.9F	9.1
41.20	664	100.9F	9.1
41.25	666	100.9F	9.1
41.30	665	100.9F	9.1
41.35	663	100.9F	9.1
41.40	663	100.9F	9.1
41.45	663	100.9F	9.1
41.50	665	100.9F	9.1
41.55	666	100.9F	9.1
41.60	664	100.9F	9.1
41.65	664	100.9F	9.1
41.70	663	100.9F	9.1
41.75	662	100.9F	9.1
41.80	660	100.9F	9.1
41.85	659	100.9F	9.1
41.90	654	100.9F	9.1
41.95	654	100.9F	9.1
42.00	653	100.9F	9.1
42.05	653	100.9F	9.1
42.10	651	100.9F	9.1
42.15	651	100.9F	9.1
42.20	653	100.9F	9.1
42.25	652	100.9F	9.1
42.30	653	100.9F	9.1
42.35	649	100.9F	9.1
42.40	646	100.9F	9.1
42.45	646	100.9F	9.1
42.50	647	100.9F	9.1
42.55	648	100.9F	9.1
42.60	644	100.9F	9.1
42.65	644	100.9F	9.1
42.70	644	100.9F	9.1
42.75	642	100.9F	9.1
42.80	645	100.9F	9.1
42.85	647	100.9F	9.1
42.90	639	100.9F	9.1
42.95	635	100.9F	9.1
43.00	637	100.9F	9.1
43.05	638	100.9F	9.1
43.10	636	100.9F	9.1
43.15	635	100.9F	9.1
43.20	634	100.9F	9.1
43.25	637	100.9F	9.1
43.30	636	100.9F	9.1
43.35	635	100.9F	9.1
43.40	634	100.9F	9.1
43.45	632	100.9F	9.1
43.50	633	100.9F	9.1
43.55	632	100.9F	9.1
43.60	627	100.9F	9.1
43.65	625	100.9F	9.1
43.70	626	100.9F	9.1
43.75	626	100.9F	9.1
43.80	622	100.9F	9.1
43.85	622	100.9F	9.1
43.90	621	100.9F	9.1
43.95	625	100.9F	9.1
44.00	624	100.9F	9.1
44.05	622	100.9F	9.1
44.10	617	100.9F	9.1
44.15	616	100.9F	9.1
44.20	615	100.9F	9.1
44.25	613	100.9F	9.1
44.30	613	100.9F	9.1
44.35	611	100.9F	9.1
44.40	612	100.9F	9.1
44.45	612	100.9F	9.1
44.50	610	100.9F	9.1
44.55	611	100.9F	9.1
44.60	611	100.9F	9.1
44.65	607	100.9F	9.1
44.70	606	100.9F	9.1
44.75	606	100.9F	9.1
44.80	603	100.9F	9.1
44.85	600	100.9F	9.1
44.90	601	100.9F	9.1
44.95	603	100.9F	9.1
45.00	602	100.9F	9.1
45.05	597	100.9F	9.1
45.10	597	100.9F	9.1
45.15	595	100.9F	9.1
45.20	595	100.9F	9.1
45.25	591	100.9F	9.1
45.30	596	100.9F	9.1
45.35	596	100.9F	9.1
45.40	594	100.9F	9.1
45.45	595	100.9F	9.1
45.50	591	100.9F	9.1
45.55	591	100.9F	9.1
45.60	588	100.9F	9.1
45.65	589	100.9F	9.1
45.70	586	100.9F	9.1
45.75	585	100.8F	9.1
45.80	585	100.9F	9.1
45.85	588	100.9F	9.1
45.90	588	100.8F	9.1
45.95	585	100.9F	9.1
46.00	583	100.8F	9.1
46.05	579	100.9F	9.1
46.10	580	100.9F	9.1
46.15	579	100.9F	9.1
46.20	579	100.8F	9.1
46.25	578	100.8F	9.1
46.30	575	100.8F	9.1
46.35	574	100.9F	9.1
46.40	576	100.8F	9.1
46.45	574	100.8F	9.1
46.50	572	100.8F	9.1
46.55	570	100.8F	9.1
46.60	569	100.8F	9.1
46.65	569	100.8F	9.1
46.70	568	100.8F	9.1
46.75	570	100.8F	9.1
46.80	570	100.8F	9.1
46.85	569	100.8F	9.1
46.90	570	100.8F	9.1
46.95	568	100.8F	9.1
47.00	565	100.8F	9.1
47.05	563	100.8F	9.1
47.10	562	100.8F	9.1
47.15	561	100.8F	9.1
47.20	561	100.8F	9.1
47.25	563	100.8F	9.1
47.30	564	100.8F	9.1
47.35	563	100.8F	9.1
47.40	561	100.8F	9.1
47.45	560	100.8F	9.1
47.50	557	100.8F	9.1
47.55	557	100.8F	9.1
47.60	554	100.8F	9.1
47.65	553	100.8F	9.1
47.70	555	100.8F	9.1
47.75	552	100.8F	9.1
47.80	557	100.8F	9.1
47.85	553	100.8F	9.1
47.90	552	100.8F	9.1
47.95	550	100.8F	9.1
48.00	547	100.8F	9.1
48.05	547	100.8F	9.1
48.10	543	100.8F	9.1
48.15	542	100.8F	9.1
48.20	542	100.8F	9.1
48.25	540	100.8F	9.1
48.30	543	100.8F	9.1
48.35	540	100.8F	9.1
48.40	544	100.8F	9.1
48.45	540	100.8F	9.1
48.50	539	100.8F	9.1
48.55	538	100.8F	9.1
48.60	535	100.8F	9.1
48.65	534	100.8F	9.1
48.70	529	100.8F	9.1
48.75	528	100.8F	9.1
48.80	528	100.8F	9.1
48.85	524	100.8F	9.1
48.90	526	100.8F	9.1
48.95	526	100.8F	9.1
49.00	526	100.8F	9.1
49.05	529	100.8F	9.1
49.10	527	100.8F	9.1
49.15	524	100.8F	9.1
49.20	516	100.8F	9.1
49.25	514	100.8F	9.1
49.30	512	100.8F	9.1
49.35	512	100.8F	9.1
49.40	517	100.8F	9.1
49.45	519	100.8F	9.1
49.50	517	100.8F	9.1
49.55	515	100.8F	9.1
49.60	510	100.8F	9.1
49.65	508	100.8F	9.1
49.70	506	100.8F	9.1
49.75	507	100.8F	9.1
49.80	507	100.8F	9.1
49.85	505	100.8F	9.1
49.90	501	100.8F	9.1
49.95	498	100.8F	9.1
50.00	497	100.8F	9.1
50.05	500	100.8F	9.1
50.10	500	100.8F	9.1
50.15	498	100.8F	9.1
50.20	497	100.8F	9.1
50.25	496	100.8F	9.1
50.30	492	100.8F	9.1
50.35	489	100.8F	9.1
50.40	490	100.8F	9.1
50.45	487	100.8F	9.1
50.50	486	100.8F	9.1
50.55	485	100.8F	9.1
50.60	483	100.8F	9.1
50.65	481	100.8F	9.1
50.70	487	100.8F	9.1
50.75	488	100.8F	9.1
50.80	483	100.8F	9.1
50.85	481	100.7F	9.1
50.90	479	100.8F	9.1
50.95	477	100.7F	9.1
51.00	476	100.7F	9.1
51.05	475	100.7F	9.1
51.10	476	100.7F	9.1
51.15	475	100.7F	9.1
51.20	474	100.8F	9.1
51.25	473	100.8F	9.1
51.30	477	100.7F	9.1
51.35	474	100.7F	9.1
51.40	475	100.7F	9.1
51.45	474	100.7F	9.1
51.50	472	100.7F	9.1
51.55	469	100.7F	9.1
51.60	466	100.7F	9.1
51.65	462	100.7F	9.1
51.70	463	100.7F	9.1
51.75	462	100.7F	9.1
51.80	462	100.7F	9.1
51.85	463	100.7F	9.1
51.90	462	100.7F	9.1
51.95	462	100.7F	9.1
52.00	462	100.7F	9.1
52.05	460	100.7F	9.1
52.10	457	100.7F	9.1
52.15	454	100.7F	9.1
52.20	456	100.7F	9.1
52.25	455	100.7F	9.1
52.30	455	100.7F	9.1
52.35	453	100.7F	9.1
52.40	454	100.7F	9.1
52.45	452	100.7F	9.1
52.50	450	100.7F	9.1
52.55	448	100.7F	9.1
52.60	448	100.7F	9.1
52.65	446	100.7F	9.1
52.70	448	100.7F	9.1
52.75	444	100.7F	9.1
52.80	447	100.7F	9.1
52.85	451	100.7F	9.1
52.90	449	100.7F	9.1
52.95	447	100.7F	9.1
53.00	443	100.7F	9.1
53.05	441	100.7F	9.1
53.10	439	100.7F	9.1
53.15	437	100.7F	9.1
53.20	437	100.7F	9.1
53.25	439	100.7F	9.1
53.30	438	100.7F	9.1
53.35	436	100.7F	9.1
53.40	433	100.7F	9.1
53.45	433	100.7F	9.1
53.50	432	100.7F	9.1
53.55	431	100.7F	9.1
53.60	431	100.7F	9.1
53.65	430	100.7F	9.1
53.70	430	100.7F	9.1
53.75	429	100.7F	9.1
53.80	428	100.7F	9.1
53.85	428	100.7F	9.1
53.90	425	100.7F	9.1
53.95	428	100.7F	9.1
54.00	428	100.7F	9.1
54.05	424	100.7F	9.1
54.10	424	100.7F	9.1
54.15	421	100.7F	9.1
54.20	419	100.7F	9.1
54.25	417	100.7F	9.1
54.30	418	100.7F	9.1
54.35	417	100.7F	9.1
54.40	414	100.7F	9.1
54.45	414	100.7F	9.1
54.50	413	100.7F	9.1
54.55	410	100.7F	9.1
54.60	409	100.7F	9.1
54.65	408	100.7F	9.1
54.70	408	100.7F	9.1
54.75	409	100.7F	9.1
54.80	410	100.7F	9.1
54.85	408	100.7F	9.1
54.90	407	100.7F	9.1
54.95	404	100.7F	9.1
55.00	400	100.7F	9.1
55.05	399	100.7F	9.1
55.10	397	100.7F	9.1
55.15	396	100.7F	9.1
55.20	395	100.7F	9.1
55.25	398	100.7F	9.1
55.30	392	100.7F	9.1
55.35	395	100.7F	9.1
55.40	393	100.7F	9.1
55.45	392	100.7F	9.1
55.50	389	100.7F	9.1
55.55	389	100.7F	9.1
55.60	387	100.7F	9.1
55.65	385	100.7F	9.1
55.70	383	100.7F	9.1
55.75	381	100.7F	9.1
55.80	382	100.7F	9.1
55.85	381	100.7F	9.1
55.90	379	100.6F	9.1
55.95	381	100.6F	9.1
56.00	380	100.7F	9.1
56.05	379	100.7F	9.1
56.10	378	100.7F	9.1
56.15	375	100.7F	9.1
56.20	372	100.7F	9.1
56.25	372	100.7F	9.1
56.30	372	100.7F	9.1
56.35	373	100.7F	9.1
56.40	373	100.7F	9.1
56.45	372	100.7F	9.1
56.50	369	100.6F	9.1
56.55	368	100.7F	9.1
56.60	366	100.6F	9.1
56.65	366	100.7F	9.1
56.70	366	100.6F	9.1
56.75	365	100.7F	9.1
56.80	364	100.6F	9.1
56.85	363	100.6F	9.1
56.90	360	100.6F	9.1
56.95	357	100.6F	9.1
57.00	356	100.6F	9.1
57.05	358	100.6F	9.1
57.10	356	100.6F	9.1
57.15	357	100.6F	9.1
57.20	357	100.6F	9.1
57.25	352	100.6F	9.1
57.30	349	100.6F	9.1
57.35	348	100.6F	9.1
57.40	347	100.6F	9.1
57.45	347	100.6F	9.1
57.50	345	100.6F	9.1
57.55	345	100.6F	9.1
57.60	345	100.6F	9.1
57.65	345	100.6F	9.1
57.70	347	100.6F	9.1
57.75	345	100.6F	9.1
57.80	341	100.6F	9.1
57.85	338	100.6F	9.1
57.90	335	100.6F	9.1
57.95	336	100.6F	9.1
58.00	335	100.6F	9.1
58.05	333	100.6F	9.1
58.10	334	100.6F	9.1
58.15	333	100.6F	9.1
58.20	330	100.6F	9.1
58.25	329	100.6F	9.1
58.30	325	100.6F	9.1
58.35	323	100.6F	9.1
58.40	324	100.6F	9.1
58.45	324	100.6F	9.1
58.50	325	100.6F	9.1
58.55	324	100.6F	9.1
58.60	323	100.6F	9.1
58.65	321	100.6F	9.1
58.70	317	100.6F	9.1
58.75	320	100.6F	9.1
58.80	319	100.6F	9.1
58.85	318	100.6F	9.1
58.90	317	100.6F	9.1
58.95	313	100.6F	9.1
59.00	311	100.6F	9.1
59.05	309	100.6F	9.1
59.10	309	100.6F	9.1
59.15	310	100.6F	9.1
59.20	305	100.6F	9.1
59.25	305	100.6F	9.1
59.30	307	100.6F	9.1
59.35	307	100.6F	9.1
59.40	307	100.6F	9.1
59.45	304	100.6F	9.1
59.50	304	100.6F	9.1
59.55	300	100.6F	9.1
59.60	297	100.6F	9.1
59.65	295	100.6F	9.1
59.70	296	100.6F	9.1
59.75	295	100.6F	9.1
59.80	296	100.6F	9.1
59.85	292	100.6F	9.1
59.90	289	100.6F	9.1
59.95	288	100.6F	9.1
60.00	287	100.6F	9.1
60.05	284	100.6F	9.1
60.10	285	100.6F	9.1
60.15	285	100.6F	9.1
60.20	282	100.6F	9.1
60.25	281	100.6F	9.1
60.30	282	100.6F	9.1
60.35	282	100.6F	9.1
60.40	284	100.6F	9.1
60.45	284	100.6F	9.1
60.50	281	100.6F	9.1
60.55	281	100.6F	9.1
60.60	279	100.6F	9.1
60.65	275	100.6F	9.1
60.70	274	100.6F	9.1
60.75	274	100.5F	9.1
60.80	269	100.6F	9.1
60.85	268	100.6F	9.1
60.90	269	100.5F	9.1
60.95	266	100.5F	9.1
61.00	266	100.6F	9.1
61.05	269	100.5F	9.1
61.10	264	100.6F	9.1
61.15	264	100.6F	9.1
61.20	262	100.5F	9.1
61.25	257	100.5F	9.1
61.30	257	100.5F	9.1
61.35	257	100.5F	9.1
61.40	257	100.5F	9.1
61.45	254	100.5F	9.1
61.50	249	100.5F	9.1
61.55	249	100.5F	9.1
61.60	247	100.6F	9.1
61.65	249	100.5F	9.1
61.70	247	100.5F	9.1
61.75	247	100.5F	9.1
61.80	245	100.5F	9.1
61.85	246	100.5F	9.1
61.90	246	100.5F	9.1
61.95	247	100.5F	9.1
62.00	243	100.5F	9.1
62.05	242	100.5F	9.1
62.10	239	100.5F	9.1
62.15	241	100.5F	9.1
62.20	238	100.5F	9.1
62.25	233	100.5F	9.1
62.30	234	100.5F	9.1
62.35	230	100.5F	9.1
62.40	231	100.5F	9.1
62.45	230	100.5F	9.1
62.50	230	100.5F	9.1
62.55	230	100.5F	9.1
62.60	227	100.5F	9.1
62.65	227	100.5F	9.1
62.70	225	100.5F	9.1
62.75	222	100.5F	9.1
62.80	222	100.5F	9.1
62.85	223	100.5F	9.1
62.90	221	100.5F	9.1
62.95	219	100.5F	9.1
63.00	219	100.5F	9.1
63.05	215	100.5F	9.1
63.10	214	100.5F	9.1
63.15	212	100.5F	9.1
63.20	212	100.5F	9.1
63.25	210	100.5F	9.1
63.30	211	100.5F	9.1
63.35	209	100.5F	9.1
63.40	208	100.5F	9.1
63.45	205	100.5F	9.1
63.50	203	100.5F	9.1
63.55	203	100.5F	9.1
63.60	200	100.5F	9.1
63.65	200	100.5F	9.1
63.70	198	100.5F	9.1
63.75	196	100.5F	9.1
63.80	195	100.5F	9.1
63.85	196	100.5F	9.1
63.90	194	100.5F	9.1
63.95	193	100.5F	9.1
64.00	188	100.5F	9.1
64.05	189	100.5F	9.1
64.10	190	100.5F	9.1
64.15	185	100.5F	9.1
64.20	185	100.5F	9.1
64.25	184	100.5F	9.1
64.30	182	100.5F	9.1
64.35	181	100.5F	9.1
64.40	181	100.5F	9.1
64.45	179	100.5F	9.1
64.50	178	100.5F	9.1
64.55	175	100.5F	9.1
64.60	174	100.5F	9.1
64.65	174	100.5F	9.1
64.70	172	100.5F	9.1
64.75	171	100.5F	9.1
64.80	170	100.5F	9.1
64.85	169	100.5F	9.1
64.90	167	100.5F	9.1
64.95	166	100.5F	9.1
65.00	165	100.5F	9.1
65.05	163	100.5F	9.1
65.10	161	100.5F	9.1
65.15	160	100.5F	9.1
65.20	157	100.5F	9.1
65.25	157	100.5F	9.1
65.30	156	100.5F	9.1
65.35	154	100.5F	9.1
65.40	152	100.5F	9.1
65.45	152	100.5F	9.1
65.50	151	100.5F	9.1
65.55	152	100.5F	9.1
65.60	148	100.5F	9.1
65.65	146	100.5F	9.1
65.70	146	100.5F	9.1
65.75	143	100.5F	9.1
65.80	143	100.5F	9.1
65.85	140	100.5F	9.1
65.90	140	100.5F	9.1
65.95	138	100.5F	9.1
66.00	136	100.5F	9.1
66.05	134	100.5F	9.1
66.10	133	100.5F	9.1
66.15	131	100.5F	9.1
66.20	130	100.5F	9.1
66.25	129	100.5F	9.1
66.30	129	100.5F	9.1
66.35	126	100.5F	9.1
66.40	126	100.5F	9.1
66.45	125	100.5F	9.1
66.50	123	100.5F	9.1
66.55	122	100.5F	9.1
66.60	118	100.5F	9.1
66.65	117	100.5F	9.1
66.70	115	100.5F	9.1
66.75	114	100.5F	9.1
66.80	113	100.5F	9.1
66.85	112	100.5F	9.1
66.90	110	100.5F	9.1
66.95	111	100.4F	9.1
67.00	107	100.5F	9.1
67.05	107	100.5F	9.1
67.10	106	100.4F	9.1
67.15	105	100.4F	9.1
67.20	102	100.5F	9.1
67.25	101	100.4F	9.1
67.30	101	100.4F	9.1
67.35	99	100.5F	9.1
67.40	97	100.5F	9.1
67.45	97	100.4F	9.1
67.50	96	100.4F	9.1
67.55	94	100.5F	9.1
67.60	92	100.4F	9.1
67.65	92	100.4F	9.1
67.70	91	100.4F	9.1
67.75	89	100.4F	9.1
67.80	87	100.4F	9.1
67.85	86	100.4F	9.1
67.90	85	100.4F	9.1
67.95	84	100.4F	9.1
68.00	84	100.4F	9.1
68.05	82	100.4F	9.1
68.10	79	100.4F	9.1
68.15	80	100.4F	9.1
68.20	76	100.4F	9.1
68.25	76	100.4F	9.1
68.30	77	100.4F	9.1
68.35	76	100.4F	9.1
68.40	74	100.4F	9.1
68.45	74	100.4F	9.1
68.50	72	100.4F	9.1
68.55	73	100.4F	9.1
68.60	71	100.4F	9.1
68.65	71	100.4F	9.1
68.70	71	100.4F	9.1
68.75	69	100.4F	9.1
68.80	69	100.4F	9.1
68.85	64	100.4F	9.1
68.90	66	100.4F	9.1
68.95	64	100.4F	9.1
69.00	65	100.4F	9.1
69.05	60	100.4F	9.1
69.10	59	100.4F	9.1
69.15	62	100.4F	9.1
69.20	63	100.4F	9.1
69.25	63	100.4F	9.1
69.30	61	100.4F	9.1
69.35	57	100.4F	9.1
69.40	52	100.4F	9.1
69.45	50	100.4F	9.1
69.50	49	100.4F	9.1
69.55	46	100.4F	9.1
69.60	44	100.4F	9.1
69.65	44	100.4F	9.1
69.70	42	100.4F	9.1
69.75	42	100.4F	9.1
69.80	45	100.4F	9.1
69.85	45	100.4F	9.1
69.90	45	100.4F	9.1
69.95	43	100.4F	9.1
70.00	39	100.4F	9.1
70.05	36	100.4F	9.1
70.10	33	100.4F	9.1
70.15	36	100.4F	9.1
70.20	33	100.4F	9.1
70.25	34	100.4F	9.1
70.30	30	100.4F	9.1
70.35	27	100.4F	9.1
70.40	27	100.4F	9.1
70.45	22	100.4F	9.1
70.50	23	100.4F	9.1
70.55	21	100.4F	9.1
70.60	22	100.4F	9.1
70.65	20	100.4F	9.1
70.70	20	100.4F	9.1
70.75	15	100.4F	9.1
70.80	14	100.4F	9.1
70.85	12	100.4F	9.1
70.90	12	100.4F	9.1
70.95	10	100.4F	9.1
71.00	7	100.4F	9.1
71.05	7	100.4F	9.1
71.10	4	100.4F	9.1
71.15	4	100.4F	9.1
71.20	1	100.4F	9.1
71.25	4	100.4F	9.1
71.30	1	100.4F	9.1
71.35	0	100.4F	9.1
71.40	-4	100.4F	9.1
71.45	-5	100.4F	9.1
71.50	-5	100.4F	9.1
71.55	-12	100.4F	9.1
71.60	-7	100.4F	9.1
71.65	-8	100.4F	9.1
71.70	-9	100.4F	9.1
71.75	-7	100.3F	9.1
71.80	-7	100.3F	9.1
71.85	-8	100.4F	9.1
71.90	-9	100.3F	9.1
71.95	-8	100.3F	9.1
72.00	-9	100.4F	9.1
72.05	-8	100.3F	9.1
72.10	-8	100.3F	9.1
72.15	-10	100.3F	9.1
72.20	-7	100.3F	9.1
72.25	-8	100.3F	9.1
72.30	-8	100.3F	9.1
72.35	-7	100.3F	9.1
72.40	-8	100.3F	9.1
72.45	-8	100.3F	9.1
72.50	-9	100.3F	9.1
72.55	-9	100.3F	9.1
72.60	-7	100.3F	9.1
72.65	-8	100.3F	9.1
72.70	-8	100.3F	9.1
72.75	-7	100.3F	9.1
72.80	-7	100.3F	9.1
72.85	-9	100.3F	9.1
72.90	-8	100.3F	9.1
72.95	-9	100.3F	9.1
73.00	-8	100.3F	9.1
73.05	-7	100.3F	9.1
73.10	-6	100.3F	9.1
73.15	-8	100.3F	9.1
73.20	-8	100.3F	9.1
73.25	-8	100.3F	9.1
73.30	-8	100.3F	9.1
73.35	-8	100.3F	9.1
73.40	-7	100.3F	9.1
73.45	-8	100.3F	9.1
73.50	-7	100.3F	9.1
73.55	-8	100.3F	9.1
73.60	-8	100.3F	9.1
73.65	-7	100.3F	9.1
73.70	-8	100.3F	9.1
73.75	-7	100.3F	9.1
73.80	-8	100.3F	9.1
73.85	-8	100.3F	9.1
73.90	-7	100.3F	9.1
73.95	-8	100.3F	9.1
74.00	-8	100.3F	9.1
74.05	-8	100.3F	9.1
74.10	-9	100.3F	9.1
74.15	-8	100.3F	9.1
74.20	-7	100.3F	9.1
74.25	-11	100.3F	9.1
74.30	-9	100.3F	9.1
74.35	-8	100.3F	9.1
74.40	-8	100.3F	9.1
74.45	-8	100.3F	9.1
74.50	-8	100.3F	9.1
74.55	-8	100.3F	9.1
74.60	-8	100.3F	9.1
74.65	-7	100.3F	9.1
74.70	-9	100.3F	9.1
74.75	-7	100.3F	9.1
74.80	-9	100.3F	9.1
74.85	-7	100.3F	9.1
74.90	-8	100.3F	9.1
74.95	-8	100.3F	9.1
75.00	-8	100.3F	9.1
75.05	-9	100.3F	9.1
75.10	-7	100.3F	9.1
75.15	-8	100.3F	9.1
75.20	-8	100.3F	9.1
75.25	-8	100.3F	9.1
75.30	-9	100.3F	9.1
75.35	-9	100.3F	9.1
75.40	-8	100.3F	9.1
75.45	-9	100.3F	9.1
75.50	-9	100.3F	9.1
75.55	-8	100.3F	9.1
75.60	-8	100.3F	9.1
75.65	-8	100.3F	9.1
75.70	-9	100.3F	9.1
75.75	-9	100.3F	9.1
75.80	-9	100.3F	9.1
75.85	-9	100.3F	9.1
75.90	-7	100.3F	9.1
75.95	-9	100.3F	9.1
76.00	-9	100.3F	9.1
76.05	-9	100.3F	9.1
76.10	-7	100.3F	9.1
76.15	-8	100.3F	9.1
76.20	-8	100.3F	9.1
76.25	-7	100.3F	9.1
76.30	-8	100.3F	9.1
76.35	-8	100.3F	9.1
76.40	-7	100.3F	9.1
76.45	-8	100.3F	9.1
76.50	-7	100.3F	9.1
76.55	-8	100.3F	9.1
76.60	-7	100.3F	9.1
76.65	-8	100.3F	9.1
76.70	-7	100.3F	9.1
76.75	-8	100.3F	9.1
76.80	-9	100.3F	9.1
76.85	-7	100.3F	9.1
76.90	-8	100.3F	9.1
76.95	-8	100.3F	9.1
77.00	-7	100.3F	9.1
77.05	-9	100.3F	9.1
77.10	-9	100.3F	9.1
77.15	-8	100.3F	9.1
77.20	-7	100.3F	9.1
77.25	-7	100.3F	9.1
77.30	-8	100.3F	9.1
77.35	-8	100.3F	9.1
77.40	-7	100.3F	9.1
77.45	-8	100.3F	9.1
77.50	-8	100.3F	9.1
77.55	-7	100.3F	9.1
77.60	-6	100.3F	9.1
77.65	-7	100.3F	9.1
77.70	-8	100.3F	9.1
77.75	-11	100.3F	9.1
77.80	-8	100.3F	9.1
77.85	-7	100.2F	9.1
77.90	-7	100.3F	9.1
77.95	-7	100.3F	9.1
78.00	-8	100.3F	9.1
78.05	-8	100.3F	9.1
78.10	-8	100.3F	9.1
78.15	-9	100.3F	9.1
78.20	-8	100.3F	9.1
78.25	-9	100.2F	9.1
78.30	-9	100.3F	9.1
78.35	-8	100.2F	9.1
